run_id,checkpoint_evaluations,g_best_cost,g_best_agent,p_best_agent_0,p_best_agent_1,p_best_agent_2,p_best_agent_3,p_best_agent_4,p_best_agent_5,p_best_agent_6,p_best_agent_7,p_best_agent_8,p_best_agent_9
2,20000,124.00,agent_6,141.00,141.00,141.00,141.00,141.00,141.00,124.00,141.00,141.00,141.00
2,40000,122.00,agent_3,141.00,141.00,141.00,122.00,141.00,141.00,124.00,141.00,141.00,141.00
2,60000,121.00,agent_7,141.00,141.00,141.00,122.00,141.00,141.00,124.00,121.00,141.00,141.00
2,80000,118.00,agent_1,141.00,118.00,141.00,122.00,141.00,141.00,124.00,121.00,141.00,141.00
2,100000,118.00,agent_1,141.00,118.00,141.00,122.00,141.00,141.00,124.00,121.00,118.00,141.00
2,120000,118.00,agent_1,141.00,118.00,141.00,122.00,141.00,141.00,124.00,121.00,118.00,119.00
2,140000,118.00,agent_1,141.00,118.00,141.00,122.00,119.00,141.00,124.00,121.00,118.00,119.00
2,160000,118.00,agent_1,141.00,118.00,141.00,122.00,119.00,118.00,124.00,121.00,118.00,119.00
2,180000,118.00,agent_1,118.00,118.00,141.00,122.00,119.00,118.00,124.00,121.00,118.00,119.00
2,200000,118.00,agent_1,118.00,118.00,120.00,122.00,119.00,118.00,124.00,121.00,118.00,119.00
